face_id,prompt,final_Z,best_Z,best_Z_gradient_path,best_iter_by_Z,final_identity_cosine_similarity_raw,final_identity_similarity_score_pct,ssim_to_original,psnr_to_original,output_ssim,output_l2,max_disp_px,dct_gain_mean_abs,dct_energy_change,dct_spatial_delta_mse,fraction_clamped,seconds_per_iter,public_edits_stock_regenerated,run_dir
face_002,add black sunglasses,0.9781800508499146,0.9789281487464905,0.9122726917266846,196,0.9781800508499146,97.81800842285156,0.9519121050834656,21.99617173581215,0.5493932366371155,0.09657624519535607,12.03534984588623,0.0,0.0,0.0,0.0196078431372549,6.2399527976289395,True,outputs/edited_output_identity_5/20260708_102529_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_black_sunglasses
face_002,add headphones,0.9843955636024475,0.9949578046798706,0.9068731665611267,2,0.9843955636024475,98.43955993652344,0.9611486196517944,22.91727988749168,0.9012686610221863,0.037640697130903726,12.129525184631348,0.0,0.0,0.0,0.029411764705882353,6.23578028159216,True,outputs/edited_output_identity_5/20260708_102529_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_headphones
face_005,add black sunglasses,0.9863706231117249,0.9879317283630371,0.8821166753768921,113,0.9863706231117249,98.6370620727539,0.9764254093170166,25.048324347772635,0.8193762302398682,0.048100391391805664,12.527334213256836,0.0,0.0,0.0,0.00980392156862745,5.9746352450549605,True,outputs/edited_output_identity_5/20260708_102529_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_black_sunglasses
face_005,add headphones,0.9831609725952148,0.9805659651756287,0.9170835614204407,56,0.9831609725952148,98.31610107421875,0.9629911780357361,23.06826527093375,0.6592012047767639,0.09618273565261805,12.828560829162598,0.0,0.0,0.0,0.00980392156862745,6.039654493322596,True,outputs/edited_output_identity_5/20260708_102529_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_headphones
