face_id,prompt,final_Z,best_Z,best_Z_gradient_path,stock_Z_at_gradient_best,best_saved_stock_public_source,best_iter_by_Z,final_identity_cosine_similarity_raw,final_identity_similarity_score_pct,ssim_to_original,psnr_to_original,best_input_identity_similarity_score_pct,final_input_identity_similarity_score_pct,original_vs_original_edit_identity_similarity_score_pct,perturbed_best_vs_perturbed_best_edit_identity_similarity_score_pct,perturbed_final_vs_perturbed_final_edit_identity_similarity_score_pct,output_ssim,output_l2,max_disp_px,dct_gain_mean_abs,dct_energy_change,dct_spatial_delta_mse,fraction_clamped,seconds_per_iter,public_edits_stock_regenerated,run_dir
face_002,add black sunglasses,0.9644947052001953,0.9643194675445557,0.9038264751434326,0.9643194675445557,gradient_best_input,15,0.9644947052001953,96.44947052001953,0.8421179056167603,16.743878750928673,94.80697631835938,95.38186645507812,95.63324737548828,95.38681030273438,95.36772155761719,0.4515967071056366,0.171546899219973,32.00566101074219,0.0,0.0,0.0,0.02810304449648712,5.726039319187403,True,outputs/edited_output_identity_7/20260710_111718_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_black_sunglasses
face_002,add headphones,0.9501171112060547,0.9501171112060547,0.8648703098297119,0.962584376335144,final_input,12,0.9501171112060547,95.01171112060547,0.8506212830543518,17.130446285635408,96.34718322753906,96.46812438964844,96.26100158691406,95.72230529785156,97.25277709960938,0.4228035509586334,0.16552145280736094,38.911094665527344,0.0,0.0,0.0,0.03278688524590164,6.160303855501115,True,outputs/edited_output_identity_7/20260710_111718_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_headphones
face_005,add black sunglasses,0.9274846315383911,0.9274846315383911,0.826345682144165,0.9490317106246948,final_input,7,0.9274846315383911,92.74846649169922,0.8242412209510803,16.28843350773371,94.23974609375,94.1454086303711,94.24141693115234,94.27484130859375,92.7029037475586,0.5591617226600647,0.13917032171230365,42.07606887817383,0.0,0.0,0.0,0.03981264637002342,6.019203472565859,True,outputs/edited_output_identity_7/20260710_111718_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_black_sunglasses
face_005,add headphones,0.929922878742218,0.929922878742218,0.8514752388000488,0.9532045125961304,final_input,93,0.929922878742218,92.9922866821289,0.8254676461219788,16.38796142393697,94.98490905761719,94.68419647216797,94.86669158935547,93.2276840209961,96.8969497680664,0.480165958404541,0.15799726231721692,41.902896881103516,0.0,0.0,0.0,0.03747072599531616,5.970359313581139,True,outputs/edited_output_identity_7/20260710_111718_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_headphones
