case_id,face_id,prompt,seed,status,run_dir,editor_num_inference_steps,editor_guidance_scale,editor_image_guidance_scale,input_best_ssim,input_best_psnr,input_best_l2,input_best_mse,input_best_mean_abs,input_best_max_abs,input_final_ssim,input_final_psnr,input_final_l2,input_final_mse,input_final_mean_abs,input_final_max_abs,best_stock_public_output_ssim,best_stock_public_output_psnr,best_stock_public_output_l2,best_stock_public_output_mse,best_stock_public_output_mean_abs,best_stock_public_output_max_abs,final_stock_public_output_ssim,final_stock_public_output_psnr,final_stock_public_output_l2,final_stock_public_output_mse,final_stock_public_output_mean_abs,final_stock_public_output_max_abs,best_Z_stock_public,final_Z_stock_public,best_stock_public_identity_cosine_similarity_raw,best_stock_public_identity_similarity_score_pct,final_stock_public_identity_cosine_similarity_raw,final_stock_public_identity_similarity_score_pct,best_gradient_path_vs_stock_public_ssim,best_gradient_path_vs_stock_public_psnr,best_gradient_path_vs_stock_public_l2,best_gradient_path_vs_stock_public_mse,best_gradient_path_vs_stock_public_mean_abs,best_gradient_path_vs_stock_public_max_abs,final_gradient_path_vs_stock_public_ssim,final_gradient_path_vs_stock_public_psnr,final_gradient_path_vs_stock_public_l2,final_gradient_path_vs_stock_public_mse,final_gradient_path_vs_stock_public_mean_abs,final_gradient_path_vs_stock_public_max_abs
face_002__add_black_sunglasses,face_002,add black sunglasses,250852,repaired,outputs/edited_output_identity_2/20260707_101435_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_black_sunglasses,20,7.5,1.5,0.8199213147163391,28.292502999594703,0.038492387576751365,0.0014816639013588428,0.020797258242964745,0.6823529601097107,0.818840503692627,28.217659349723622,0.0388254977806321,0.0015074192779138684,0.02094144932925701,0.686274528503418,0.7944785952568054,26.181025598562684,0.04908499149407851,0.0024093363899737597,0.02661672979593277,0.8823529481887817,0.7953808307647705,26.287513757011144,0.048486888129312775,0.002350978320464492,0.026062093675136566,0.8588235378265381,0.9943174123764038,0.9937925934791565,0.9943174123764038,99.4317398071289,0.9937925934791565,99.37925720214844,0.3223375976085663,8.239033308106373,0.387300746972703,0.1500018686056137,0.30119776725769043,0.9686274528503418,0.9955183863639832,45.400563166440065,0.005369969780046972,2.883657543861773e-05,0.0025800266303122044,0.1882352977991104
face_002__add_headphones,face_002,add headphones,438717,repaired,outputs/edited_output_identity_2/20260707_101435_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_headphones,20,7.5,1.5,0.8851916193962097,28.8540920232432,0.0360823985178461,0.0013019394828006625,0.015709301456809044,0.8274509906768799,0.8252947926521301,26.909188030986392,0.045137821883088125,0.002037422964349389,0.021519549190998077,0.800000011920929,0.8445466160774231,24.5704777114217,0.05908484688662363,0.003491019131615758,0.02519136853516102,0.8980392217636108,0.7843210697174072,23.275420627255876,0.0685849724684428,0.004703898448497057,0.03149912506341934,0.9176470637321472,0.9936604499816895,0.993218183517456,0.9936604499816895,99.36604309082031,0.993218183517456,99.32181549072266,0.3371388614177704,9.859686057289128,0.32137766952548397,0.1032836064696312,0.2427828311920166,1.0,0.9959731698036194,45.47692897529647,0.005322964272719772,2.833394864865113e-05,0.0023647730704396963,0.3137255012989044
face_005__add_black_sunglasses,face_005,add black sunglasses,67119,repaired,outputs/edited_output_identity_2/20260707_101435_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_black_sunglasses,20,7.5,1.5,0.9317808151245117,32.79331861788786,0.022926305177392088,0.0005256154690869153,0.012190078385174274,0.3921568691730499,0.9129314422607422,31.70254259693376,0.025993985368951596,0.0006756872753612697,0.01409843284636736,0.40000003576278687,0.913959801197052,30.374167679084856,0.030289465944903355,0.0009174517472274601,0.015167158097028732,0.7803921699523926,0.8942021727561951,28.740883359006745,0.03655576123437758,0.0013363236794248223,0.017492173239588737,0.8588235378265381,0.9960930347442627,0.9941383600234985,0.9960930347442627,99.60930633544922,0.9941383600234985,99.41383361816406,0.23658500611782074,7.765254873302412,0.40901313615027074,0.16729174554347992,0.3375413119792938,0.9725490212440491,0.9973469376564026,49.15878482237639,0.0034838605170427503,1.2137284102209378e-05,0.0013259240658953786,0.2588235139846802
face_005__add_headphones,face_005,add headphones,405993,repaired,outputs/edited_output_identity_2/20260707_101435_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_headphones,20,7.5,1.5,0.9591951966285706,35.37522472388643,0.017030945681392625,0.00029005311080254614,0.008370586670935154,0.46666666865348816,0.8862093091011047,29.355938418841237,0.03405674041111683,0.0011598615674301982,0.016174541786313057,0.5960784554481506,0.9244654178619385,26.738892146899218,0.04603152813490742,0.0021189015824347734,0.01637091673910618,0.8549019694328308,0.8501100540161133,25.546907221579183,0.052802518685776775,0.0027881059795618057,0.023686237633228302,0.7647058963775635,0.9941653609275818,0.9893949627876282,0.9941653609275818,99.41653442382812,0.9893949627876282,98.93949890136719,0.3703094720840454,9.464393620849789,0.3363413933275598,0.11312553286552429,0.261449933052063,0.9764705896377563,0.9959783554077148,46.35858111634456,0.004809179023859133,2.3128202883526683e-05,0.0018045759061351418,0.19607844948768616
