face_id,prompt,final_Z,best_Z,best_iter_by_Z,final_identity_cosine_similarity_raw,final_identity_similarity_score_pct,ssim_to_original,psnr_to_original,output_ssim,output_l2,max_disp_px,dct_gain_mean_abs,dct_energy_change,dct_spatial_delta_mse,fraction_clamped,seconds_per_iter,run_dir
face_002,add black sunglasses,0.9885209798812866,0.8819670677185059,1199,0.9885209798812866,98.85209655761719,0.9864126443862915,27.482267015558975,0.31250855326652527,0.38933646349691026,6.5515241622924805,0.43534794449806213,0.0010581128299236298,0.000251552410190925,0.43986254295532645,7.097411584810299,outputs/edited_output_identity_1/20260706_191143_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_black_sunglasses
face_002,add headphones,0.9872307777404785,0.8822601437568665,309,0.9872307777404785,98.72307586669922,0.9926357269287109,30.155633809092507,0.3270963132381439,0.3227736197264165,2.9916679859161377,0.4334885776042938,-0.00020742861670441926,0.00036723166704177856,0.47766323024054985,7.284854452189277,outputs/edited_output_identity_1/20260706_191143_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_headphones
face_005,add black sunglasses,0.9899919629096985,0.8887110948562622,1349,0.9899919629096985,98.99919891357422,0.992672860622406,30.12922262722983,0.2279849648475647,0.4130167440987282,5.607515335083008,0.42982324957847595,0.0001520655059721321,0.0003143653739243746,0.41237113402061853,6.351629118666272,outputs/edited_output_identity_1/20260706_191143_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_black_sunglasses
face_005,add headphones,0.9793577194213867,0.869856595993042,329,0.9793577194213867,97.93577575683594,0.9920958876609802,29.76488163650014,0.36022546887397766,0.33651797466748107,7.7906036376953125,0.41176578402519226,0.0023581194691359997,0.0002581670123618096,0.3917525773195876,5.75150992103688,outputs/edited_output_identity_1/20260706_191143_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_headphones
