case_id,face_id,prompt,seed,status,run_dir,editor_num_inference_steps,editor_guidance_scale,editor_image_guidance_scale,input_best_ssim,input_best_psnr,input_best_l2,input_best_mse,input_best_mean_abs,input_best_max_abs,input_final_ssim,input_final_psnr,input_final_l2,input_final_mse,input_final_mean_abs,input_final_max_abs,best_stock_public_output_ssim,best_stock_public_output_psnr,best_stock_public_output_l2,best_stock_public_output_mse,best_stock_public_output_mean_abs,best_stock_public_output_max_abs,final_stock_public_output_ssim,final_stock_public_output_psnr,final_stock_public_output_l2,final_stock_public_output_mse,final_stock_public_output_mean_abs,final_stock_public_output_max_abs,best_Z_stock_public,final_Z_stock_public,best_stock_public_identity_cosine_similarity_raw,best_stock_public_identity_similarity_score_pct,final_stock_public_identity_cosine_similarity_raw,final_stock_public_identity_similarity_score_pct,best_gradient_path_vs_stock_public_ssim,best_gradient_path_vs_stock_public_psnr,best_gradient_path_vs_stock_public_l2,best_gradient_path_vs_stock_public_mse,best_gradient_path_vs_stock_public_mean_abs,best_gradient_path_vs_stock_public_max_abs,final_gradient_path_vs_stock_public_ssim,final_gradient_path_vs_stock_public_psnr,final_gradient_path_vs_stock_public_l2,final_gradient_path_vs_stock_public_mse,final_gradient_path_vs_stock_public_mean_abs,final_gradient_path_vs_stock_public_max_abs,reason
face_002__add_black_sunglasses,face_002,add black sunglasses,250852,repaired,outputs/edited_output_identity_3/20260707_170259_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_black_sunglasses,20,7.5,1.5,0.8341214060783386,28.412163143117315,0.03796573769232949,0.001441397238522768,0.019686711952090263,0.7098039388656616,0.8318015933036804,28.271408069761286,0.03858598547747329,0.0014888782752677798,0.019922690466046333,0.7098039388656616,0.8020322918891907,25.632549581434112,0.05228444723803499,0.002733663422986865,0.026026347652077675,0.8509804010391235,0.8008594512939453,25.537385533816412,0.052860433855285,0.0027942254673689604,0.026510169729590416,0.8666666746139526,0.9868892431259155,0.9868162870407104,0.9868892431259155,98.68892669677734,0.9868162870407104,98.68162536621094,0.3256019353866577,8.226753278382281,0.3878486964065796,0.15042661130428314,0.3023073673248291,0.9333333373069763,0.9946948885917664,41.89857465276458,0.008036579909706706,6.458661664510146e-05,0.002616054378449917,0.3294118046760559,
face_002__add_headphones,face_002,add headphones,438717,repaired,outputs/edited_output_identity_3/20260707_170259_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_headphones,20,7.5,1.5,0.883453905582428,29.70731766926768,0.03270650337430633,0.0010697153629735112,0.01637960411608219,0.6431372761726379,0.7855400443077087,26.153947950910027,0.049238249250263134,0.002424405189231038,0.025211269035935402,0.7372549176216125,0.8324978947639465,25.42016932438038,0.053578621269346254,0.0028706686571240425,0.026107745245099068,0.8235294222831726,0.7363447546958923,23.22383452501178,0.06899351536817763,0.004760105162858963,0.036401327699422836,0.9254902005195618,0.9877188801765442,0.9850911498069763,0.9877188801765442,98.77188873291016,0.9850911498069763,98.50911712646484,0.33539947867393494,9.794278860243855,0.3238068687539817,0.1048508882522583,0.24453105032444,0.9960784316062927,0.9964969754219055,46.267698869609035,0.004859762623251478,2.3617292754352093e-05,0.0028298823162913322,0.14901959896087646,
face_005__add_black_sunglasses,face_005,add black sunglasses,67119,repaired,outputs/edited_output_identity_3/20260707_170259_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_black_sunglasses,20,7.5,1.5,0.8798307776451111,29.106400521266384,0.03504935045775147,0.001228456967510283,0.017719460651278496,0.7254902124404907,0.8607625365257263,27.980310505905386,0.03990106381498198,0.001592094893567264,0.020043831318616867,0.7411764860153198,0.8622391819953918,27.15175143376008,0.04389473468191572,0.001926747732795775,0.021074771881103516,0.8509804010391235,0.8423444628715515,26.187991715251982,0.04904564092504817,0.0024054748937487602,0.023637928068637848,0.8627451062202454,0.9863591194152832,0.9826140403747559,0.9863591194152832,98.63591003417969,0.9826140403747559,98.26140594482422,0.24262726306915283,7.791766771812729,0.4077666107024324,0.16627360880374908,0.3361167907714844,0.9725490212440491,0.9960444569587708,43.95595741828507,0.006341647951936771,4.021649874630384e-05,0.0016583857359364629,0.545098066329956,
face_005__add_headphones,face_005,add headphones,,skipped,outputs/edited_output_identity_3/20260707_170259_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_headphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"missing ['perturbed_best.png', 'perturbed_final.png']"
