Z,best_Z_so_far,best_iter_so_far,case_id,clean_edit_embedding_norm,combined_max_disp_px,combined_mean_disp_px,combined_p95_disp_px,components_at_boundary,dct_clipped_high_fraction,dct_clipped_low_fraction,dct_coefficient_delta_l1,dct_coefficient_delta_l2,dct_dc_energy,dct_enabled,dct_frequency_mask_mode,dct_gain_grad_norm,dct_gain_l2,dct_gain_max,dct_gain_mean,dct_gain_mean_abs,dct_gain_min,dct_high_frequency_energy_after,dct_high_frequency_energy_before,dct_input_coefficient_energy,dct_low_frequency_energy_after,dct_low_frequency_energy_before,dct_mid_frequency_energy_after,dct_mid_frequency_energy_before,dct_num_at_max,dct_num_at_min,dct_num_clamped,dct_output_coefficient_energy,dct_relative_energy_change,dct_selected_frequency_count,dct_spatial_delta_l1,dct_spatial_delta_l2,dct_spatial_delta_max_abs,dct_spatial_delta_mse,delaunay_enabled,delaunay_grad_norm,delaunay_max_disp,delaunay_mean_disp,delaunay_num_at_max,delaunay_num_at_min,delaunay_p95_disp,delaunay_param_max,delaunay_param_mean_abs,delaunay_param_min,edit_identity_angle_degrees,edit_identity_angle_radians,edit_identity_cosine_distance,edit_identity_cosine_similarity_raw,edit_identity_l2_embedding_distance,edit_identity_similarity_score_pct,editor_num_inference_steps,face_id,fft_phase_enabled,fft_phase_grad_norm,fft_phase_max_abs,fft_phase_mean_abs,fft_phase_norm,fft_phase_num_at_max,fft_phase_num_at_min,fft_phase_num_clamped,fft_spatial_delta_mse,foldover_fraction,fraction_clamped_total,identity_angle_degrees,identity_angle_radians,identity_cosine_distance,identity_cosine_similarity_raw,identity_l2_embedding_distance,identity_similarity_score_pct,iter,jacobian_det_min,l2_to_original,learning_rate,legacy_fft_strength_equivalent,loss,mse_to_original,num_at_max_total,num_at_min_total,num_clamped_total,num_total_params,original_embedding_norm,peak_vram_gb,perturbed_edit_embedding_norm,perturbed_embedding_norm,prompt,psnr_to_original,rolling_enabled,rolling_grad_norm,rolling_max_disp,rolling_mean_disp,rolling_num_at_max,rolling_num_at_min,rolling_p95_disp,rolling_param_max,rolling_param_mean_abs,rolling_param_min,seconds_elapsed,seconds_iter,seed,smoothness_tv,ssim_to_original,total_geometry_grad_norm,total_grad_norm,tps_enabled,tps_grad_norm,tps_max_disp,tps_mean_disp,tps_num_at_max,tps_num_at_min,tps_p95_disp,tps_param_max,tps_param_mean_abs,tps_param_min
0.997876763343811,0.997876763343811,0,face_002__add_headphones,1.0,0.7454129457473755,0.25945889949798584,0.5316404700279236,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.6792876720428467,0.21269673109054565,0,0,0.4945622980594635,0.9328691959381104,0.3407110273838043,-0.9366225600242615,3.7343385219573975,0.06517650187015533,0.002123236656188965,0.997876763343811,0.06516589224338531,99.78767395019531,20,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.7343385219573975,0.06517650187015533,0.002123236656188965,0.997876763343811,0.06516589224338531,99.78767395019531,0,0.9729883074760437,0.010073709301650524,0.05,0.0,0.997876763343811,0.00010147961438633502,0,0,0,102,1.0,5.310478210449219,1.0,1.0,add headphones,39.936211917282435,1,0.0,0.26190170645713806,0.09385015815496445,0,0,0.24293124675750732,0.2925674617290497,0.17786067724227905,-0.06315388530492783,0.0,0.0,438717,0.005375669337809086,0.9992266297340393,0.0,0.0,1,0.0,0.4958705008029938,0.14304542541503906,0,0,0.35906103253364563,0.6501206159591675,0.17285601794719696,-0.5595666170120239
0.9495709538459778,0.9495709538459778,1,face_002__add_headphones,1.0,0.7454129457473755,0.25945889949798584,0.5316404700279236,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0015657987678423524,0.6792876720428467,0.21269673109054565,0,0,0.4945622980594635,0.9328691959381104,0.33829253911972046,-0.9366225600242615,18.273435592651367,0.31893160939216614,0.05042904615402222,0.9495709538459778,0.31758156418800354,94.95709228515625,20,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.273435592651367,0.31893160939216614,0.05042904615402222,0.9495709538459778,0.31758156418800354,94.95709228515625,1,0.9729883074760437,0.010073709301650524,0.05,0.0,0.9495709538459778,0.00010147961438633502,0,0,0,102,1.0,5.310478210449219,1.0,1.0,add headphones,39.936211917282435,1,0.002251946832984686,0.26190170645713806,0.09385015815496445,0,0,0.24293124675750732,0.3425670862197876,0.17786061763763428,-0.013154160231351852,23.65823263116181,14.994404412806034,438717,0.005375669337809086,0.9992266297340393,0.003318954259157181,0.003318954259157181,1,0.0018688143463805318,0.4958705008029938,0.14304542541503906,0,0,0.35906103253364563,0.6501206159591675,0.18085543811321259,-0.5595666170120239
0.9479995965957642,0.9479995965957642,2,face_002__add_headphones,1.0,0.7165229320526123,0.28791069984436035,0.5490628480911255,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0012855895329266787,0.7279778718948364,0.20250900089740753,0,0,0.47436562180519104,0.9328691959381104,0.3416680097579956,-0.9366225600242615,18.558425903320312,0.3239056468009949,0.05200040340423584,0.9479995965957642,0.32249146699905396,94.79995727539062,20,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.558425903320312,0.3239056468009949,0.05200040340423584,0.9479995965957642,0.32249146699905396,94.79995727539062,2,0.9677718877792358,0.010690358467400074,0.05,0.0,0.9479995965957642,0.00011428375728428364,0,0,0,102,1.0,5.310478210449219,1.0,1.0,add headphones,39.420154898415575,1,0.0016328181372955441,0.31854355335235596,0.14712586998939514,0,0,0.3020790219306946,0.3914857506752014,0.2136605679988861,0.035835396498441696,38.328381180763245,14.598769335076213,438717,0.005791733507066965,0.9991291761398315,0.0025385336484760046,0.0025385336484760046,1,0.001457846723496914,0.48995035886764526,0.15726444125175476,0,0,0.3616270422935486,0.6501206159591675,0.18518619239330292,-0.5595666170120239
0.9484149813652039,0.9479995965957642,2,face_002__add_headphones,1.0,0.8200562000274658,0.3335094749927521,0.6274775862693787,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0014079606626182795,0.7790434956550598,0.20241257548332214,0,0,0.49616363644599915,0.9328691959381104,0.3438286781311035,-0.9366225600242615,18.483503341674805,0.3225979804992676,0.05158501863479614,0.9484149813652039,0.321200966835022,94.84149932861328,20,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.483503341674805,0.3225979804992676,0.05158501863479614,0.9484149813652039,0.321200966835022,94.84149932861328,3,0.9626779556274414,0.012169311754405499,0.05,0.0,0.9484149813652039,0.0001480921491747722,0,0,0,102,1.0,5.310478210449219,1.0,1.0,add headphones,38.29467964169198,1,0.0008885866263881326,0.37397465109825134,0.19929318130016327,0,0,0.36067846417427063,0.43987739086151123,0.25835171341896057,0.07682603597640991,53.17755796946585,14.7130586206913,438717,0.006178135052323341,0.9988712072372437,0.002480402821674943,0.002480402821674943,1,0.0018386024748906493,0.4592561423778534,0.16803351044654846,0,0,0.3594825267791748,0.6501206159591675,0.19002923369407654,-0.5595666170120239
0.9499955773353577,0.9479995965957642,2,face_002__add_headphones,1.0,0.8935487270355225,0.38073620200157166,0.7039588093757629,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.00831702258437872,0.8274091482162476,0.20168018341064453,0,0,0.5110934376716614,0.9328691959381104,0.3450170159339905,-0.9366225600242615,18.1956844329834,0.3175745904445648,0.050004422664642334,0.9499955773353577,0.3162418603897095,94.99955749511719,20,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.1956844329834,0.3175745904445648,0.050004422664642334,0.9499955773353577,0.3162418603897095,94.99955749511719,4,0.9574748277664185,0.013521945104002953,0.05,0.0,0.9499955773353577,0.00018284299585502595,0,0,0,102,1.0,5.310478210449219,1.0,1.0,add headphones,37.37921671474551,1,0.0006578031461685896,0.42734819650650024,0.24632222950458527,0,0,0.41760218143463135,0.4696796238422394,0.2922036945819855,0.11472775042057037,67.83878453075886,14.535315940156579,438717,0.006558992899954319,0.9986063241958618,0.012613688595592976,0.012613688595592976,1,0.009460421279072762,0.47660619020462036,0.17903397977352142,0,0,0.3677229583263397,0.6501206159591675,0.19512172043323517,-0.5595666170120239
0.9508623480796814,0.9479995965957642,2,face_002__add_headphones,1.0,0.9460741281509399,0.4245164096355438,0.7721005082130432,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.001215457683429122,0.8774393200874329,0.19961737096309662,0,0,0.5182555913925171,0.9328691959381104,0.346845805644989,-0.9366225600242615,18.035966873168945,0.31478700041770935,0.049137651920318604,0.9508623480796814,0.3134888708591461,95.08623504638672,20,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.035966873168945,0.31478700041770935,0.049137651920318604,0.9508623480796814,0.3134888708591461,95.08623504638672,5,0.9531536102294922,0.01469384878873825,0.05,0.0,0.9508623480796814,0.0002159091818612069,0,0,0,102,1.0,5.310478210449219,0.9999999403953552,0.9999999403953552,add headphones,36.657288882500005,1,0.0012876443797722459,0.4626927077770233,0.28303825855255127,0,0,0.45693111419677734,0.5009902715682983,0.32833874225616455,0.15568724274635315,82.60220208391547,14.660474095493555,438717,0.006961256265640259,0.9983541369438171,0.002262887079268694,0.002262887079268694,1,0.0014090039767324924,0.5241349339485168,0.19000181555747986,0,0,0.3967016041278839,0.6501206159591675,0.19967059791088104,-0.5595666170120239
0.9507837891578674,0.9479995965957642,2,face_002__add_headphones,1.0,1.053098440170288,0.47565215826034546,0.8571025133132935,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.001893849577754736,0.8883934020996094,0.19795504212379456,0,0,0.5246261954307556,0.9328691959381104,0.35061201453208923,-0.9366225600242615,18.050498962402344,0.315040647983551,0.04921621084213257,0.9507837891578674,0.31373950839042664,95.07837677001953,20,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.050498962402344,0.315040647983551,0.04921621084213257,0.9507837891578674,0.31373950839042664,95.07837677001953,6,0.9482014775276184,0.01610010676085949,0.05,0.0,0.9507837891578674,0.000259213411482051,0,0,0,102,1.0,5.310478210449219,1.0,1.0,add headphones,35.86342532192,1,0.0013275670353323221,0.500048816204071,0.32231050729751587,0,0,0.4984723925590515,0.5166878700256348,0.34742313623428345,0.17815837264060974,97.2957063857466,14.575849799439311,438717,0.00743394810706377,0.9980242848396301,0.0032220552675426006,0.0032220552675426006,1,0.0022433323320001364,0.5640114545822144,0.20202374458312988,0,0,0.4293384552001953,0.6501206159591675,0.20444883406162262,-0.5845004320144653
0.9507147073745728,0.9479995965957642,2,face_002__add_headphones,1.0,1.1523418426513672,0.5141687393188477,0.9226123094558716,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0016522500663995743,0.8747064471244812,0.19921568036079407,0,0,0.5370093584060669,0.9328691959381104,0.35534805059432983,-0.9366225600242615,18.063268661499023,0.3152635097503662,0.049285292625427246,0.9507147073745728,0.3139595091342926,95.07147216796875,20,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.063268661499023,0.3152635097503662,0.049285292625427246,0.9507147073745728,0.3139595091342926,95.07147216796875,7,0.945402204990387,0.01711263321340084,0.05,0.0,0.9507147073745728,0.0002928422181867063,0,0,0,102,1.0,5.310478210449219,1.0,1.0,add headphones,35.33366312163513,1,0.0017094420036301017,0.5202802419662476,0.34318557381629944,0,0,0.5200381278991699,0.5326718688011169,0.3703588843345642,0.20804591476917267,112.08195751160383,14.66714184358716,438717,0.00785226933658123,0.9977680444717407,0.0032571160700172186,0.0032571160700172186,1,0.002226361073553562,0.5980726480484009,0.2157539576292038,0,0,0.4635246694087982,0.6501206159591675,0.20816779136657715,-0.6196825504302979
0.9506581425666809,0.9479995965957642,2,face_002__add_headphones,1.0,1.2187504768371582,0.555939793586731,1.0068596601486206,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.001820369972847402,0.8676876425743103,0.20383325219154358,0,0,0.546402096748352,0.9328691959381104,0.35817015171051025,-0.9366225600242615,18.07371711730957,0.3154458701610565,0.04934185743331909,0.9506581425666809,0.3141396641731262,95.06581115722656,20,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.07371711730957,0.3154458701610565,0.04934185743331909,0.9506581425666809,0.3141396641731262,95.06581115722656,8,0.9420455694198608,0.018404237926006317,0.05,0.0,0.9506581425666809,0.00033871596679091454,0,0,0,102,1.0,5.310478210449219,1.0,1.0,add headphones,34.70164330589657,1,0.0007104004034772515,0.5484294891357422,0.36873307824134827,0,0,0.5480013489723206,0.5384116172790527,0.3870801627635956,0.23574869334697723,126.79408721998334,14.59001474454999,438717,0.008336568251252174,0.9974184632301331,0.002847804920747876,0.002847804920747876,1,0.002071612048894167,0.6322931051254272,0.22740715742111206,0,0,0.49321427941322327,0.6501206159591675,0.21154549717903137,-0.641457200050354
0.9505914449691772,0.9479995965957642,2,face_002__add_headphones,1.0,1.2643178701400757,0.5859700441360474,1.0686370134353638,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0016997774364426732,0.8614709377288818,0.20560792088508606,0,0,0.5419115424156189,0.9328691959381104,0.3605501353740692,-0.9366225600242615,18.08603286743164,0.3156608045101166,0.049408555030822754,0.9505914449691772,0.3143519461154938,95.05914306640625,20,face_002,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,18.08603286743164,0.3156608045101166,0.049408555030822754,0.9505914449691772,0.3143519461154938,95.05914306640625,9,0.9395579695701599,0.01931486651301384,0.05,0.0,0.9505914449691772,0.00037306404556147754,0,0,0,102,1.0,5.310478210449219,1.0,1.0,add headphones,34.28216604528383,1,0.0010044783120974898,0.5705721974372864,0.3883017301559448,0,0,0.5700527429580688,0.5384939908981323,0.40219739079475403,0.26590079069137573,141.7228429801762,14.805364048108459,438717,0.00870431773364544,0.9971570372581482,0.002702670870348811,0.002702670870348811,1,0.0018455920508131385,0.655208170413971,0.23697896301746368,0,0,0.5156266093254089,0.6501206159591675,0.2141743004322052,-0.659328281879425
