face_id,prompt,final_Z,best_Z,best_Z_gradient_path,best_iter_by_Z,final_identity_cosine_similarity_raw,final_identity_similarity_score_pct,ssim_to_original,psnr_to_original,output_ssim,output_l2,max_disp_px,dct_gain_mean_abs,dct_energy_change,dct_spatial_delta_mse,fraction_clamped,seconds_per_iter,public_edits_stock_regenerated,run_dir
face_002,add black sunglasses,0.9868162870407104,0.9868892431259155,0.9263901114463806,1326,0.9868162870407104,98.68162536621094,0.9886853694915771,28.28353115030577,0.8020322918891907,0.05228444723803499,4.519972324371338,0.0,0.0,0.0,0.0,12.720364970364919,True,outputs/edited_output_identity_3/20260707_170259_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_black_sunglasses
face_002,add headphones,0.9850911498069763,0.9877188801765442,0.9462020993232727,185,0.9850911498069763,98.50911712646484,0.9816179871559143,26.17690411588829,0.8324978947639465,0.053578621269346254,8.571023941040039,0.0,0.0,0.0,0.00980392156862745,11.595121239194025,True,outputs/edited_output_identity_3/20260707_170259_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_headphones
face_005,add black sunglasses,0.9826140403747559,0.9863591194152832,0.8925482630729675,435,0.9826140403747559,98.26140594482422,0.988037645816803,27.991162049827537,0.8622391819953918,0.04389473468191572,9.483528137207031,0.0,0.0,0.0,0.0,9.951510259777308,True,outputs/edited_output_identity_3/20260707_170259_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_005__add_black_sunglasses
