face_id,prompt,final_Z,best_Z,best_Z_gradient_path,best_iter_by_Z,final_identity_cosine_similarity_raw,final_identity_similarity_score_pct,ssim_to_original,psnr_to_original,output_ssim,output_l2,max_disp_px,dct_gain_mean_abs,dct_energy_change,dct_spatial_delta_mse,fraction_clamped,seconds_per_iter,public_edits_stock_regenerated,run_dir
face_002,add black sunglasses,0.9907366633415222,0.9906524419784546,0.9007697105407715,98,0.9907366633415222,99.07366943359375,0.9879599213600159,28.010506888422405,0.8090527653694153,0.05055924175129831,4.465703010559082,0.0,0.0,0.0,0.0,6.496516721853986,True,outputs/edited_output_identity_4/20260708_100243_edited_output_identity_all_sequential/runs/edited_output_identity/instructpix2pix_arcface_iresnet100/face_002__add_black_sunglasses
