Z,best_Z_so_far,best_iter_so_far,case_id,clean_edit_embedding_norm,combined_max_disp_px,combined_mean_disp_px,combined_p95_disp_px,components_at_boundary,dct_clipped_high_fraction,dct_clipped_low_fraction,dct_coefficient_delta_l1,dct_coefficient_delta_l2,dct_dc_energy,dct_enabled,dct_frequency_mask_mode,dct_gain_grad_norm,dct_gain_l2,dct_gain_max,dct_gain_mean,dct_gain_mean_abs,dct_gain_min,dct_high_frequency_energy_after,dct_high_frequency_energy_before,dct_input_coefficient_energy,dct_low_frequency_energy_after,dct_low_frequency_energy_before,dct_mid_frequency_energy_after,dct_mid_frequency_energy_before,dct_num_at_max,dct_num_at_min,dct_num_clamped,dct_output_coefficient_energy,dct_relative_energy_change,dct_selected_frequency_count,dct_spatial_delta_l1,dct_spatial_delta_l2,dct_spatial_delta_max_abs,dct_spatial_delta_mse,delaunay_enabled,delaunay_grad_norm,delaunay_max_disp,delaunay_mean_disp,delaunay_num_at_max,delaunay_num_at_min,delaunay_p95_disp,delaunay_param_max,delaunay_param_mean_abs,delaunay_param_min,edit_identity_angle_degrees,edit_identity_angle_radians,edit_identity_cosine_distance,edit_identity_cosine_similarity_raw,edit_identity_l2_embedding_distance,edit_identity_similarity_score_pct,editor_num_inference_steps,face_id,fft_phase_enabled,fft_phase_grad_norm,fft_phase_max_abs,fft_phase_mean_abs,fft_phase_norm,fft_phase_num_at_max,fft_phase_num_at_min,fft_phase_num_clamped,fft_spatial_delta_mse,foldover_fraction,fraction_clamped_total,identity_angle_degrees,identity_angle_radians,identity_cosine_distance,identity_cosine_similarity_raw,identity_l2_embedding_distance,identity_similarity_score_pct,input_identity_angle_degrees,input_identity_angle_radians,input_identity_cosine_distance,input_identity_cosine_similarity_raw,input_identity_l2_embedding_distance,input_identity_left_embedding_norm,input_identity_right_embedding_norm,input_identity_similarity_score_pct,iter,jacobian_det_min,l2_to_original,learning_rate,legacy_fft_strength_equivalent,loss,mse_to_original,num_at_max_total,num_at_min_total,num_clamped_total,num_total_params,original_embedding_norm,peak_vram_gb,perturbed_edit_embedding_norm,perturbed_embedding_norm,prompt,psnr_to_original,rolling_enabled,rolling_grad_norm,rolling_max_disp,rolling_mean_disp,rolling_num_at_max,rolling_num_at_min,rolling_p95_disp,rolling_param_max,rolling_param_mean_abs,rolling_param_min,seconds_elapsed,seconds_iter,seed,smoothness_tv,ssim_to_original,total_geometry_grad_norm,total_grad_norm,tps_enabled,tps_grad_norm,tps_max_disp,tps_mean_disp,tps_num_at_max,tps_num_at_min,tps_p95_disp,tps_param_max,tps_param_mean_abs,tps_param_min
0.9987280368804932,0.9987280368804932,0,face_005__add_black_sunglasses,1.0,1.2877520322799683,0.26563596725463867,0.7096038460731506,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,1.0638123750686646,0.22888046503067017,0,0,0.6461653709411621,1.0371317863464355,0.34253159165382385,-0.7878994345664978,2.8901538848876953,0.05044269934296608,0.001271963119506836,0.9987280368804932,0.05043743550777435,99.872802734375,20,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2.8901538848876953,0.05044269934296608,0.001271963119506836,0.9987280368804932,0.05043743550777435,99.872802734375,2.062034845352173,0.035989295691251755,0.0006475448608398438,0.9993524551391602,0.03599019721150398,1.0,1.0,99.93524169921875,0,0.973656952381134,0.007111863698810339,0.4,0.0,0.9987280368804932,5.0578608352225274e-05,0,0,0,102,1.0,5.311219215393066,1.0,1.0,add black sunglasses,42.96033124245547,1,0.0,0.21297681331634521,0.1411387324333191,0,0,0.2124243527650833,0.17055101692676544,0.12575304508209229,0.08095508813858032,0.0,0.0,67119,0.006147503852844238,0.9996177554130554,0.0,0.0,1,0.0,0.589108943939209,0.13568368554115295,0,0,0.3631874620914459,0.29561540484428406,0.13906195759773254,-0.5032258033752441
0.9164400100708008,0.9164400100708008,1,face_005__add_black_sunglasses,1.0,1.2877520322799683,0.26563596725463867,0.7096038460731506,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.014859597198665142,1.0638123750686646,0.22888046503067017,0,0,0.6461653709411621,1.437108039855957,0.3824608623981476,-0.7878994345664978,23.588937759399414,0.4117046296596527,0.08355998992919922,0.9164400100708008,0.408803254365921,91.64399719238281,20,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.588937759399414,0.4117046296596527,0.08355998992919922,0.9164400100708008,0.408803254365921,91.64399719238281,2.062034845352173,0.035989295691251755,0.0006475448608398438,0.9993524551391602,0.03599019721150398,1.0,1.0,99.93524169921875,1,0.973656952381134,0.007111863698810339,0.4,0.0,0.9164400100708008,5.0578608352225274e-05,0,0,0,102,1.0,5.311219215393066,1.0,1.0,add black sunglasses,42.96033124245547,1,0.004690614994615316,0.21297681331634521,0.1411387324333191,0,0,0.2124243527650833,-0.2294480949640274,0.27424490451812744,-0.3190416991710663,16.220376309007406,10.203768594190478,67119,0.006147503852844238,0.9996177554130554,0.022592874243855476,0.022592874243855476,1,0.016359353438019753,0.589108943939209,0.13568368554115295,0,0,0.3631874620914459,0.6956125497817993,0.24003179371356964,-0.9032046794891357
0.921753466129303,0.9164400100708008,1,face_005__add_black_sunglasses,1.0,2.0525946617126465,0.6975581049919128,1.4976743459701538,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.005266253836452961,1.4395036697387695,0.3321872651576996,0,0,0.8707835078239441,1.7839689254760742,0.43800580501556396,-0.8064107894897461,22.816211700439453,0.3982180058956146,0.07824653387069702,0.921753466129303,0.39559224247932434,92.17534637451172,20,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,22.816211700439453,0.3982180058956146,0.07824653387069702,0.921753466129303,0.39559224247932434,92.17534637451172,4.841488361358643,0.08449991047382355,0.003567993640899658,0.9964320063591003,0.0844760537147522,1.0,1.0,99.64320373535156,2,0.9535486102104187,0.019341619685292244,0.4,0.0,0.921753466129303,0.0003740982501767576,0,0,0,102,1.0,5.311219215393066,0.9999999403953552,0.9999999403953552,add black sunglasses,34.27014323184729,1,0.006885106675326824,0.41183018684387207,0.2850677967071533,0,0,0.41116005182266235,-0.10576443374156952,0.14178180694580078,-0.17779916524887085,26.159964241087437,9.88056005910039,67119,0.011158171109855175,0.9971706867218018,0.010234474204480648,0.010234474204480648,1,0.0054411692544817924,1.141938328742981,0.36168164014816284,0,0,0.7952576279640198,1.0866285562515259,0.3163073658943176,-1.3027825355529785
0.9192004799842834,0.9164400100708008,1,face_005__add_black_sunglasses,1.0,2.8298232555389404,0.9006403684616089,2.008657693862915,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.004682058468461037,1.808704137802124,0.4656476378440857,0,0,1.1803616285324097,1.7824702262878418,0.49994707107543945,-0.890349268913269,23.190523147583008,0.4047509729862213,0.08079952001571655,0.9192004799842834,0.401993989944458,91.92005157470703,20,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.190523147583008,0.4047509729862213,0.08079952001571655,0.9192004799842834,0.401993989944458,91.92005157470703,6.125415325164795,0.10690866410732269,0.005709290504455566,0.9942907094955444,0.10685855150222778,1.0,1.0,99.42906951904297,3,0.9659016132354736,0.022813083603978157,0.4,0.0,0.9192004799842834,0.000520436791703105,0,0,0,102,1.0,5.311219215393066,1.0,1.0,add black sunglasses,32.83632009057346,1,0.007646616548299789,0.23387742042541504,0.1568170189857483,0,0,0.2332754135131836,-0.1544114053249359,0.23825272917747498,-0.32209405303001404,36.34545581229031,10.121579430997372,67119,0.015123659744858742,0.9960655570030212,0.010329975746572018,0.010329975746572018,1,0.005129909608513117,1.7010176181793213,0.5164796113967896,0,0,1.068404197692871,1.4439479112625122,0.38928255438804626,-1.6958465576171875
0.9210600852966309,0.9164400100708008,1,face_005__add_black_sunglasses,1.0,3.1905205249786377,1.1824634075164795,2.4553396701812744,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.005956242326647043,1.858325719833374,0.5683566331863403,0,0,1.3378770351409912,1.8185925483703613,0.5564519166946411,-0.9106155633926392,22.918445587158203,0.4000023305416107,0.07893991470336914,0.9210600852966309,0.39734095335006714,92.10601043701172,20,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,22.918445587158203,0.4000023305416107,0.07893991470336914,0.9210600852966309,0.39734095335006714,92.10601043701172,7.5778961181640625,0.13225923478603363,0.008733510971069336,0.9912664890289307,0.1321631371974945,1.0,0.9999999403953552,99.12664794921875,4,0.9516065120697021,0.02836088091135025,0.4,0.0,0.9210600852966309,0.0008043395355343819,0,0,0,102,1.0,5.311219215393066,1.0,1.0,add black sunglasses,30.94560583986211,1,0.003310111118480563,0.4030551612377167,0.26723772287368774,0,0,0.4019700884819031,-0.25222620368003845,0.3775638937950134,-0.5029016137123108,46.54441002942622,10.133294990286231,67119,0.01930437609553337,0.9939207434654236,0.00964944064617157,0.00964944064617157,1,0.00683213397860527,2.233058452606201,0.6773008704185486,0,0,1.4413549900054932,1.7694872617721558,0.4617151618003845,-2.0814578533172607
0.9217232465744019,0.9164400100708008,1,face_005__add_black_sunglasses,1.0,3.892155647277832,1.4878696203231812,3.0517263412475586,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.002926840214058757,1.991199016571045,0.6712865829467773,0,0,1.5068585872650146,1.9831852912902832,0.6021189093589783,-1.0583481788635254,22.820676803588867,0.39829593896865845,0.07827675342559814,0.9217232465744019,0.3956683576107025,92.17232513427734,20,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,22.820676803588867,0.39829593896865845,0.07827675342559814,0.9217232465744019,0.3956683576107025,92.17232513427734,8.273056030273438,0.14439207315444946,0.010406434535980225,0.9895935654640198,0.14426730573177338,1.0,0.9999999403953552,98.95935821533203,5,0.9315568804740906,0.0336441807448864,0.4,0.0,0.9217232465744019,0.0011319308541715145,0,0,0,102,1.0,5.311219215393066,1.0,1.0,add black sunglasses,29.461801019188997,1,0.0022218674421310425,0.6354339122772217,0.42229628562927246,0,0,0.6337555646896362,-0.29273349046707153,0.4527171552181244,-0.6127008199691772,56.5713511928916,9.962876461446285,67119,0.023983269929885864,0.9914451241493225,0.004907938186079264,0.004907938186079264,1,0.0032534238416701555,2.738496780395508,0.834354043006897,0,0,1.8525919914245605,2.114112138748169,0.5229493379592896,-2.0538132190704346
0.9225338697433472,0.9164400100708008,1,face_005__add_black_sunglasses,1.0,4.254554271697998,1.7609336376190186,3.6453771591186523,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.008488683961331844,2.165701389312744,0.7744572162628174,0,0,1.7307287454605103,2.1650209426879883,0.6329924464225769,-1.3642561435699463,22.70062828063965,0.39620068669319153,0.07746613025665283,0.9225338697433472,0.39361441135406494,92.25338745117188,20,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,22.70062828063965,0.39620068669319153,0.07746613025665283,0.9225338697433472,0.39361441135406494,92.25338745117188,8.644883155822754,0.15088167786598206,0.01136106252670288,0.9886389374732971,0.15073858201503754,1.0,1.0,98.8638916015625,6,0.9196752309799194,0.037642814218997955,0.4,0.0,0.9225338697433472,0.0014169815694913268,0,0,0,102,1.0,5.311219215393066,1.0,1.0,add black sunglasses,28.486357985318413,1,0.00679459422826767,0.7661616802215576,0.5079003572463989,0,0,0.7641248106956482,-0.26333731412887573,0.42118212580680847,-0.5790269374847412,66.70934401266277,10.073686132207513,67119,0.0275557991117239,0.9892910122871399,0.014982840046286583,0.014982840046286583,1,0.010308308526873589,2.9536240100860596,0.9708576798439026,0,0,2.2070276737213135,2.4766595363616943,0.5629264712333679,-2.1878955364227295
0.9206247329711914,0.9164400100708008,1,face_005__add_black_sunglasses,1.0,4.847702503204346,1.8848813772201538,3.9880833625793457,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.003232561517506838,2.3651928901672363,0.8310878276824951,0,0,1.8639421463012695,2.338437795639038,0.6548841595649719,-1.5973601341247559,22.9824161529541,0.40111881494522095,0.0793752670288086,0.9206247329711914,0.3984352946281433,92.06246948242188,20,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,22.9824161529541,0.40111881494522095,0.0793752670288086,0.9206247329711914,0.3984352946281433,92.06246948242188,9.027369499206543,0.15755732357501984,0.012386500835418701,0.9876134991645813,0.157394677400589,1.0,0.9999999403953552,98.7613525390625,7,0.9244184494018555,0.03957333788275719,0.4,0.0,0.9206247329711914,0.0015660490607842803,0,0,0,102,1.0,5.311219215393066,1.0,1.0,add black sunglasses,28.05194636598548,1,0.000895520206540823,0.7167733907699585,0.47395792603492737,0,0,0.7147005200386047,-0.26423129439353943,0.40718358755111694,-0.5501358509063721,76.65404260903597,9.905905738472939,67119,0.029260806739330292,0.9881665706634521,0.0051059783436357975,0.0051059783436357975,1,0.0038496237248182297,3.30898118019104,1.0653727054595947,0,0,2.502439498901367,2.7866530418395996,0.586122453212738,-2.28011155128479
0.9208923578262329,0.9164400100708008,1,face_005__add_black_sunglasses,1.0,5.352537155151367,1.9568402767181396,4.267263889312744,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.005120123736560345,2.5163190364837646,0.8641730546951294,0,0,1.9897359609603882,2.5096871852874756,0.685735821723938,-1.872266173362732,22.943111419677734,0.400432825088501,0.07910764217376709,0.9208923578262329,0.39776283502578735,92.0892333984375,20,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,22.943111419677734,0.400432825088501,0.07910764217376709,0.9208923578262329,0.39776283502578735,92.0892333984375,8.866718292236328,0.1547534316778183,0.011950433254241943,0.9880495667457581,0.15459957718849182,1.0,0.9999999403953552,98.8049545288086,8,0.9264252185821533,0.04075174033641815,0.4,0.0,0.9208923578262329,0.00166070437990129,0,0,0,102,1.0,5.311219215393066,1.0,1.0,add black sunglasses,27.797076689356434,1,0.006337040103971958,0.6886905431747437,0.4566665291786194,0,0,0.6868236064910889,-0.3425643742084503,0.4770645499229431,-0.6115647554397583,86.81516059301794,10.103025240823627,67119,0.030427828431129456,0.987453043460846,0.010317766107618809,0.010317766107618809,1,0.00633107777684927,3.6039154529571533,1.122806191444397,0,0,2.718616008758545,3.0231387615203857,0.6087169051170349,-2.2570853233337402
0.9193606376647949,0.9164400100708008,1,face_005__add_black_sunglasses,1.0,5.983883380889893,2.084892749786377,4.595022678375244,,0.0,0.0,0.0,0.0,0.0,0,all_ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.021535441279411316,2.805755376815796,0.9041280746459961,0,0,2.1411194801330566,2.4948534965515137,0.7133833169937134,-2.1155612468719482,23.16720962524414,0.4043440818786621,0.08063936233520508,0.9193606376647949,0.4015953242778778,91.93606567382812,20,face_005,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.16720962524414,0.4043440818786621,0.08063936233520508,0.9193606376647949,0.4015953242778778,91.93606567382812,8.868779182434082,0.15478938817977905,0.011955976486206055,0.988044023513794,0.15463483333587646,1.0,1.0,98.80440521240234,9,0.9149602651596069,0.04282892122864723,0.4,0.0,0.9193606376647949,0.0018343165284022689,0,0,0,102,1.0,5.311219215393066,0.9999999403953552,0.9999999403953552,add black sunglasses,27.365257206413396,1,0.0018975459970533848,0.7925926446914673,0.5297779440879822,0,0,0.7904632091522217,-0.36931437253952026,0.5250330567359924,-0.6807517409324646,97.10626256465912,10.224934527650476,67119,0.03190997242927551,0.9861404895782471,0.03171926736831665,0.03171926736831665,1,0.023210685700178146,3.7740583419799805,1.1800017356872559,0,0,2.92915415763855,3.307223320007324,0.6358634233474731,-2.545761823654175
